# Relative Spectral Response per erg (Equal-Energy); Jarrett et al. 2011
#  W3     RSR     uncertainty (parts per thousand)
126100  0.69350E+00    24
126200  0.69405E+00    24
126300  0.69668E+00    24
126400  0.69931E+00    24
126500  0.70194E+00    25
126600  0.70458E+00    26
126700  0.70493E+00    26
126800  0.70758E+00    26
126900  0.70813E+00    26
127000  0.70869E+00    25
127100  0.70925E+00    24
127200  0.70981E+00    23
127300  0.71058E+00    21
127400  0.71113E+00    20
127500  0.71169E+00    19
127600  0.71435E+00    19
127700  0.71491E+00    19
127800  0.71758E+00    20
127900  0.72024E+00    21
128000  0.72291E+00    22
128100  0.72559E+00    23
128200  0.73038E+00    23
128300  0.73517E+00    23
128400  0.73997E+00    22
128500  0.74478E+00    22
128600  0.75171E+00    21
128700  0.75654E+00    20
128800  0.76136E+00    20
128900  0.76832E+00    20
129000  0.77104E+00    20
129100  0.77589E+00    19
129200  0.77862E+00    19
129300  0.78135E+00    19
129400  0.78196E+00    19
129500  0.78469E+00    19
129600  0.78530E+00    19
129700  0.78377E+00    20
129800  0.78437E+00    20
129900  0.78498E+00    20
130000  0.78558E+00    20
130100  0.78619E+00    21
130200  0.78679E+00    21
130300  0.78954E+00    22
130400  0.79229E+00    22
130500  0.79505E+00    23
130600  0.79781E+00    23
130700  0.80273E+00    23
130800  0.80980E+00    23
130900  0.81473E+00    23
131000  0.82182E+00    23
131100  0.82893E+00    22
131200  0.83604E+00    22
131300  0.84316E+00    22
131400  0.84813E+00    22
131500  0.85527E+00    22
131600  0.86243E+00    22
131700  0.86742E+00    22
131800  0.87242E+00    23
131900  0.87742E+00    23
132000  0.88243E+00    23
132100  0.88745E+00    24
132200  0.89030E+00    24
132300  0.89315E+00    24
132400  0.89601E+00    24
132500  0.89887E+00    24
132600  0.90173E+00    24
132700  0.90459E+00    24
132800  0.90528E+00    24
132900  0.90596E+00    24
133000  0.90664E+00    24
133100  0.90732E+00    24
133200  0.90581E+00    24
133300  0.90429E+00    24
133400  0.90058E+00    24
133500  0.89906E+00    24
133600  0.89753E+00    24
133700  0.89380E+00    25
133800  0.89226E+00    25
133900  0.89073E+00    25
134000  0.88919E+00    25
134100  0.88985E+00    25
134200  0.89051E+00    25
134300  0.89118E+00    24
134400  0.89184E+00    24
134500  0.89472E+00    24
134600  0.89538E+00    24
134700  0.89827E+00    24
134800  0.89893E+00    24
134900  0.90182E+00    24
135000  0.90249E+00    24
135100  0.90316E+00    25
135200  0.90383E+00    25
135300  0.90450E+00    25
135400  0.90516E+00    26
135500  0.90583E+00    26
135600  0.90650E+00    26
135700  0.90940E+00    26
135800  0.91007E+00    26
135900  0.91298E+00    25
136000  0.91365E+00    25
136100  0.91657E+00    24
136200  0.91724E+00    24
136300  0.92016E+00    24
136400  0.92083E+00    24
136500  0.92151E+00    24
136600  0.91993E+00    24
136700  0.92061E+00    24
136800  0.91903E+00    25
136900  0.91745E+00    25
137000  0.91586E+00    25
137100  0.91427E+00    26
137200  0.91268E+00    26
137300  0.91108E+00    26
137400  0.90948E+00    26
137500  0.90788E+00    26
137600  0.90854E+00    26
137700  0.90920E+00    26
137800  0.90986E+00    27
137900  0.91052E+00    27
138000  0.91346E+00    28
138100  0.91412E+00    28
138200  0.91706E+00    29
138300  0.92000E+00    28
138400  0.92066E+00    28
138500  0.92133E+00    28
138600  0.92427E+00    28
138700  0.92494E+00    28
138800  0.92561E+00    28
138900  0.92627E+00    28
139000  0.92694E+00    29
139100  0.92990E+00    29
139200  0.93057E+00    30
139300  0.93124E+00    31
139400  0.93420E+00    31
139500  0.93717E+00    32
139600  0.94014E+00    32
139700  0.94311E+00    32
139800  0.94609E+00    32
139900  0.94907E+00    32
140000  0.95436E+00    33
140100  0.95735E+00    33
140200  0.96034E+00    33
140300  0.96333E+00    34
140400  0.96633E+00    34
140500  0.96702E+00    35
140600  0.97002E+00    35
140700  0.97071E+00    35
140800  0.96908E+00    35
140900  0.96977E+00    35
141000  0.96814E+00    34
141100  0.96883E+00    34
141200  0.96719E+00    32
141300  0.96555E+00    31
141400  0.96623E+00    30
141500  0.96691E+00    29
141600  0.96526E+00    28
141700  0.96828E+00    27
141800  0.96896E+00    27
141900  0.97198E+00    26
142000  0.97267E+00    26
142100  0.97569E+00    26
142200  0.97872E+00    26
142300  0.97941E+00    26
142400  0.98244E+00    26
142500  0.98313E+00    26
142600  0.98382E+00    27
142700  0.98216E+00    27
142800  0.98050E+00    28
142900  0.98118E+00    29
143000  0.97952E+00    29
143100  0.97785E+00    30
143200  0.97853E+00    30
143300  0.97685E+00    30
143400  0.97753E+00    30
143500  0.97822E+00    30
143600  0.98126E+00    30
143700  0.98195E+00    29
143800  0.98500E+00    29
143900  0.98805E+00    28
144000  0.99111E+00    28
144100  0.99180E+00    27
144200  0.99486E+00    27
144300  0.99793E+00    27
144400  0.99862E+00    27
144500  0.99931E+00    27
144600  0.10000E+01    27
144700  0.99831E+00    27
144800  0.99661E+00    28
144900  0.99492E+00    28
145000  0.99322E+00    29
145100  0.99151E+00    29
145200  0.98980E+00    29
145300  0.98809E+00    29
145400  0.98638E+00    29
145500  0.98466E+00    28
145600  0.98294E+00    28
145700  0.98122E+00    28
145800  0.97949E+00    27
145900  0.97776E+00    27
146000  0.97603E+00    27
146100  0.97429E+00    26
146200  0.97255E+00    26
146300  0.97080E+00    26
146400  0.96906E+00    26
146500  0.96731E+00    25
146600  0.96555E+00    25
146700  0.96380E+00    26
146800  0.96204E+00    26
146900  0.96269E+00    26
147000  0.96093E+00    26
147100  0.96158E+00    27
147200  0.95981E+00    28
147300  0.96046E+00    28
147400  0.95869E+00    29
147500  0.95934E+00    29
147600  0.95999E+00    30
147700  0.95821E+00    30
147800  0.95642E+00    29
147900  0.95463E+00    29
148000  0.95284E+00    29
148100  0.95349E+00    28
148200  0.94925E+00    28
148300  0.94745E+00    28
148400  0.94564E+00    27
148500  0.94384E+00    27
148600  0.94202E+00    27
148700  0.94021E+00    27
148800  0.93839E+00    27
148900  0.93657E+00    27
149000  0.93475E+00    27
149100  0.93292E+00    27
149200  0.93109E+00    27
149300  0.92679E+00    27
149400  0.92496E+00    27
149500  0.92311E+00    27
149600  0.91880E+00    28
149700  0.91695E+00    28
149800  0.91510E+00    29
149900  0.91077E+00    30
150000  0.90891E+00    30
150100  0.90705E+00    30
150200  0.90518E+00    30
150300  0.90330E+00    30
150400  0.90143E+00    30
150500  0.89955E+00    30
150600  0.89767E+00    30
150700  0.89578E+00    29
150800  0.89389E+00    29
150900  0.89200E+00    28
151000  0.88762E+00    28
151100  0.88572E+00    28
151200  0.88382E+00    28
151300  0.87942E+00    28
151400  0.87501E+00    28
151500  0.87060E+00    28
151600  0.86619E+00    27
151700  0.85926E+00    27
151800  0.85233E+00    27
151900  0.84539E+00    28
152000  0.83844E+00    28
152100  0.83148E+00    28
152200  0.82200E+00    29
152300  0.81502E+00    29
152400  0.80551E+00    30
152500  0.79851E+00    31
152600  0.79149E+00    31
152700  0.78196E+00    31
152800  0.77492E+00    32
152900  0.76787E+00    32
153000  0.76082E+00    32
153100  0.75375E+00    31
153200  0.74920E+00    31
153300  0.74212E+00    31
153400  0.73502E+00    30
153500  0.72792E+00    30
153600  0.72081E+00    30
153700  0.71368E+00    30
153800  0.70680E+00    29
153900  0.69966E+00    29
154000  0.69251E+00    29
154100  0.68535E+00    28
154200  0.67817E+00    28
154300  0.67328E+00    28
154400  0.66609E+00    28
154500  0.66143E+00    27
154600  0.65931E+00    27
154700  0.65465E+00    27
154800  0.65252E+00    27
154900  0.65039E+00    27
155000  0.64826E+00    28
155100  0.64868E+00    28
155200  0.64909E+00    28
155300  0.64696E+00    28
155400  0.64737E+00    28
155500  0.64779E+00    28
155600  0.64821E+00    27
155700  0.64862E+00    27
155800  0.65160E+00    27
155900  0.65202E+00    27
156000  0.65244E+00    28
156100  0.65286E+00    28
156200  0.65585E+00    28
156300  0.65627E+00    29
156400  0.65926E+00    30
156500  0.65969E+00    30
156600  0.66269E+00    31
156700  0.66311E+00    32
156800  0.66611E+00    32
156900  0.66654E+00    33
157000  0.66696E+00    33
157100  0.66997E+00    33
157200  0.67040E+00    32
157300  0.67083E+00    32
157400  0.67125E+00    31
157500  0.66909E+00    31
157600  0.66951E+00    30
157700  0.66994E+00    30
157800  0.66776E+00    29
157900  0.66819E+00    29
158000  0.66601E+00    29
158100  0.66383E+00    29
158200  0.66425E+00    29
158300  0.66206E+00    29
158400  0.65987E+00    29
158500  0.65768E+00    29
158600  0.65287E+00    29
158700  0.65067E+00    29
158800  0.64846E+00    29
158900  0.64364E+00    29
159000  0.64142E+00    30
159100  0.63659E+00    30
159200  0.63175E+00    31
159300  0.62952E+00    31
159400  0.62467E+00    32
159500  0.61981E+00    32
159600  0.61757E+00    32
159700  0.61269E+00    32
159800  0.61045E+00    32
159900  0.60820E+00    32
160000  0.60594E+00    32
160100  0.60368E+00    31
160200  0.60142E+00    31
160300  0.59916E+00    30
160400  0.59953E+00    30
160500  0.59726E+00    29
160600  0.59764E+00    29
160700  0.59801E+00    29
160800  0.59838E+00    29
160900  0.59875E+00    29
161000  0.59647E+00    29
161100  0.59684E+00    30
161200  0.59721E+00    30
161300  0.59493E+00    30
161400  0.59530E+00    30
161500  0.59567E+00    30
161600  0.59337E+00    30
161700  0.59108E+00    30
161800  0.59144E+00    30
161900  0.58914E+00    31
162000  0.58684E+00    31
162100  0.58453E+00    31
162200  0.58222E+00    32
162300  0.57991E+00    32
162400  0.57492E+00    33
162500  0.57260E+00    34
162600  0.56760E+00    35
162700  0.56259E+00    36
162800  0.55757E+00    38
162900  0.55255E+00    39
163000  0.54484E+00    41
163100  0.53711E+00    42
163200  0.52965E+00    44
163300  0.52191E+00    45
163400  0.51416E+00    46
163500  0.50370E+00    47
163600  0.49324E+00    48
163700  0.48275E+00    48
163800  0.47226E+00    49
163900  0.46175E+00    49
164000  0.45123E+00    49
164100  0.43800E+00    49
164200  0.42745E+00    49
164300  0.41419E+00    49
164400  0.40361E+00    49
164500  0.39031E+00    49
164600  0.37700E+00    50
164700  0.36638E+00    50
164800  0.35303E+00    50
164900  0.33967E+00    51
165000  0.32901E+00    51
165100  0.31562E+00    52
165200  0.30493E+00    52
165300  0.29150E+00    52
165400  0.28079E+00    52
165500  0.26777E+00    53
165600  0.25618E+00    53
165700  0.24487E+00    53
165800  0.23407E+00    53
165900  0.22301E+00    53
166000  0.21276E+00    53
166100  0.20280E+00    53
166200  0.19307E+00    53
166300  0.18360E+00    53
166400  0.17442E+00    53
166500  0.16603E+00    54
166600  0.15762E+00    54
166700  0.14948E+00    54
166800  0.14213E+00    54
166900  0.13507E+00    54
167000  0.12825E+00    55
167100  0.12197E+00    55
167200  0.11571E+00    55
167300  0.10997E+00    56
167400  0.10480E+00    57
167500  0.99344E-01    57
167600  0.94712E-01    59
167700  0.90350E-01    60
167800  0.85983E-01    62
167900  0.82164E-01    63
168000  0.78368E-01    65
168100  0.74789E-01    66
168200  0.71510E-01    68
168300  0.68227E-01    69
168400  0.65494E-01    69
168500  0.62731E-01    70
168600  0.59992E-01    70
168700  0.57528E-01    69
168800  0.55033E-01    69
168900  0.52840E-01    68
169000  0.50896E-01    66
169100  0.48699E-01    65
169200  0.47028E-01    62
169300  0.45104E-01    61
169400  0.43457E-01    59
169500  0.42088E-01    57
169600  0.40437E-01    56
169700  0.39064E-01    54
169800  0.37689E-01    53
169900  0.36592E-01    51
170000  0.35494E-01    50
170100  0.34394E-01    50
170200  0.33293E-01    49
170300  0.32191E-01    50
170400  0.31340E-01    50
170500  0.30264E-01    51
170600  0.29411E-01    52
170700  0.28585E-01    53
170800  0.27676E-01    54
170900  0.26809E-01    56
171000  0.25960E-01    58
171100  0.25085E-01    59
171200  0.24189E-01    60
171300  0.23309E-01    62
171400  0.22406E-01    63
171500  0.21450E-01    63
171600  0.20516E-01    63
171700  0.19522E-01    62
171800  0.18498E-01    61
171900  0.17467E-01    60
172000  0.16440E-01    59
172100  0.15382E-01    58
172200  0.14324E-01    56
172300  0.13260E-01    55
172400  0.12223E-01    55
172500  0.11154E-01    55
172600  0.10137E-01    56
172700  0.91167E-02    59
172800  0.80920E-02    62
172900  0.71031E-02    71
173000  0.61957E-02    80
173100  0.52644E-02    93
173200  0.44290E-02   120
173300  0.35669E-02   149
173400  0.27878E-02   217
173500  0.18864E-02   361
173600  0.20018E-02   464
173700  0.12653E-02   467
173800  0.65935E-02   707
173900  0.70697E-02   707
174000  0.71225E-02   707
174100  0.67224E-02   707
174200  0.58199E-02   707
174300  0.45633E-02   707
174400  0.30411E-02   707
174500  0.12565E-02   707
174600  0.32659E-02  1000
174700  0.67398E-03   707
174800  0.18510E-02   707
174900  0.25351E-02   707
175000  0.29103E-02   707
175100  0.39355E-02   594
175200  0.38310E-02   582
175300  0.31693E-02   568
175400  0.26594E-02   552
175500  0.22225E-02   533
175600  0.18262E-02   512
175700  0.14555E-02   487
175800  0.10516E-02   460
175900  0.12147E-02   475
176000  0.10998E-02   432
176100  0.10027E-02   388
176200  0.91999E-03   348
176300  0.85230E-03   313
176400  0.76913E-03   295
176500  0.63472E-03   281
176600  0.59495E-03   280
176700  0.54408E-03   279
176800  0.49344E-03   277
176900  0.44449E-03   277
177000  0.39840E-03   276
177100  0.34672E-03   276
177200  0.32387E-03   285
177300  0.30216E-03   285
177400  0.28410E-03   284
177500  0.26824E-03   284
177600  0.25348E-03   284
177700  0.23747E-03   284
177800  0.22385E-03   283
177900  0.21167E-03   283
178000  0.20094E-03   282
178100  0.19182E-03   283
178200  0.18312E-03   282
178300  0.17533E-03   281
178400  0.16823E-03   281
178500  0.16192E-03   282
178600  0.15589E-03   281
178700  0.15054E-03   282
178800  0.14508E-03   280
178900  0.14248E-03   281
179000  0.13979E-03   280
179100  0.13737E-03   281
179200  0.13488E-03   278
179300  0.13268E-03   279
179400  0.13042E-03   279
179500  0.12816E-03   279
179600  0.14402E-03   268
179700  0.14880E-03   268
179800  0.15001E-03   267
179900  0.14938E-03   267
180000  0.14852E-03   268
180100  0.14685E-03   267
180200  0.14619E-03   268
180300  0.14295E-03   266
180400  0.13688E-03   267
180500  0.11873E-03   276
180600  0.11942E-03   276
180700  0.11994E-03   277
180800  0.12018E-03   276
180900  0.12081E-03   276
181000  0.12112E-03   275
181100  0.12181E-03   275
181200  0.12218E-03   276
181300  0.12269E-03   274
181400  0.12285E-03   276
181500  0.12283E-03   275
181600  0.12308E-03   274
181700  0.12329E-03   273
181800  0.12330E-03   272
181900  0.14164E-03   263
182000  0.14855E-03   263
182100  0.15145E-03   262
182200  0.15174E-03   261
182300  0.15072E-03   260
182400  0.14903E-03   261
182500  0.14577E-03   260
182600  0.14146E-03   260
182700  0.13543E-03   258
182800  0.12883E-03   259
182900  0.11896E-03   259
183000  0.11776E-03   266
183100  0.11625E-03   266
183200  0.11445E-03   267
183300  0.11297E-03   265
183400  0.11149E-03   265
183500  0.11004E-03   264
183600  0.10856E-03   264
183700  0.10711E-03   263
183800  0.10565E-03   263
183900  0.10392E-03   263
184000  0.10165E-03   262
184100  0.99368E-04   262
184200  0.97117E-04   262
184300  0.95136E-04   261
184400  0.92850E-04   262
184500  0.86672E-04   253
184600  0.96902E-04   253
184700  0.99205E-04   253
184800  0.99624E-04   252
184900  0.99099E-04   252
185000  0.98056E-04   252
185100  0.96585E-04   251
185200  0.94533E-04   252
185300  0.92693E-04   251
185400  0.90514E-04   251
185500  0.87753E-04   252
185600  0.84897E-04   252
185700  0.81763E-04   252
185800  0.78595E-04   252
185900  0.76219E-04   252
186000  0.75126E-04   252
186100  0.74799E-04   251
186200  0.73920E-04   251
186300  0.72180E-04   251
186400  0.68321E-04   252
186500  0.61110E-04   260
186600  0.60467E-04   260
186700  0.59823E-04   260
186800  0.59486E-04   260
186900  0.58902E-04   260
187000  0.58287E-04   261
187100  0.58041E-04   261
187200  0.57487E-04   262
187300  0.57271E-04   261
187400  0.64059E-04   253
187500  0.65729E-04   254
187600  0.66197E-04   253
187700  0.65614E-04   254
187800  0.64134E-04   254
187900  0.60981E-04   254
188000  0.54420E-04   263
188100  0.53953E-04   263
188200  0.53796E-04   262
188300  0.53298E-04   263
188400  0.52830E-04   263
188500  0.52361E-04   263
188600  0.52172E-04   263
188700  0.51702E-04   263
188800  0.51201E-04   263
188900  0.50699E-04   263
189000  0.50477E-04   262
189100  0.49632E-04   254
189200  0.53677E-04   255
189300  0.55357E-04   255
189400  0.56447E-04   255
189500  0.57101E-04   255
189600  0.57193E-04   255
189700  0.56724E-04   256
189800  0.55691E-04   255
189900  0.52562E-04   255
190000  0.45363E-04   264
190100  0.44792E-04   265
190200  0.44221E-04   265
190300  0.43649E-04   265
190400  0.43076E-04   265
190500  0.42503E-04   266
190600  0.42211E-04   265
190700  0.41605E-04   266
190800  0.41973E-04   257
190900  0.47496E-04   257
191000  0.47898E-04   258
191100  0.47608E-04   257
191200  0.46752E-04   257
191300  0.45264E-04   258
191400  0.43775E-04   258
191500  0.42347E-04   258
191600  0.41013E-04   257
191700  0.39740E-04   259
191800  0.39129E-04   259
191900  0.38834E-04   258
192000  0.38822E-04   258
192100  0.39159E-04   258
192200  0.39717E-04   258
192300  0.40435E-04   259
192400  0.41089E-04   259
192500  0.41935E-04   258
192600  0.42305E-04   258
192700  0.42454E-04   259
192800  0.42413E-04   259
192900  0.42371E-04   257
193000  0.41916E-04   258
193100  0.41270E-04   258
193200  0.40465E-04   259
193300  0.39594E-04   259
193400  0.38946E-04   257
193500  0.38138E-04   259
193600  0.37775E-04   258
193700  0.37221E-04   259
193800  0.36984E-04   259
193900  0.36429E-04   260
194000  0.36032E-04   260
194100  0.35252E-04   262
194200  0.34631E-04   261
194300  0.33593E-04   262
194400  0.32810E-04   262
194500  0.32218E-04   261
194600  0.31709E-04   263
194700  0.31943E-04   262
194800  0.32172E-04   264
194900  0.32766E-04   263
195000  0.33072E-04   264
195100  0.33570E-04   263
195200  0.33652E-04   264
195300  0.33862E-04   263
195400  0.33622E-04   264
195500  0.33478E-04   262
195600  0.32819E-04   264
195700  0.32224E-04   262
195800  0.31121E-04   263
195900  0.30040E-04   262
196000  0.28374E-04   263
196100  0.26891E-04   261
196200  0.26106E-04   263
196300  0.26850E-04   262
196400  0.27646E-04   262
196500  0.28178E-04   262
196600  0.28513E-04   261
196700  0.28615E-04   261
196800  0.28607E-04   260
196900  0.28492E-04   260
197000  0.28334E-04   260
197100  0.28206E-04   259
197200  0.28029E-04   258
197300  0.27871E-04   258
197400  0.27719E-04   258
197500  0.27596E-04   257
197600  0.27425E-04   257
197700  0.27234E-04   257
197800  0.27003E-04   256
197900  0.26769E-04   256
198000  0.26489E-04   255
198100  0.26144E-04   256
198200  0.25847E-04   255
198300  0.25573E-04   255
198400  0.25367E-04   255
198500  0.25259E-04   255
198600  0.25213E-04   255
198700  0.25232E-04   255
198800  0.25225E-04   255
198900  0.25274E-04   255
199000  0.25237E-04   255
199100  0.25187E-04   255
199200  0.25039E-04   254
199300  0.24681E-04   255
199400  0.24076E-04   254
199500  0.22850E-04   255
199600  0.21310E-04   254
199700  0.22495E-04   254
199800  0.24332E-04   254
199900  0.25670E-04   254
200000  0.26260E-04   254
200100  0.24912E-04   254
200200  0.22775E-04   254
200300  0.21504E-04   262
200400  0.21343E-04   262
200500  0.21211E-04   261
200600  0.21047E-04   261
200700  0.20882E-04   262
200800  0.20714E-04   262
200900  0.20579E-04   262
201000  0.20444E-04   261
201100  0.20301E-04   261
201200  0.21249E-04   253
201300  0.22745E-04   252
201400  0.23389E-04   252
201500  0.23713E-04   252
201600  0.23771E-04   251
201700  0.23723E-04   252
201800  0.23622E-04   251
201900  0.23517E-04   251
202000  0.23296E-04   251
202100  0.22965E-04   251
202200  0.22597E-04   250
202300  0.22248E-04   250
202400  0.21816E-04   250
202500  0.21276E-04   249
202600  0.20646E-04   250
202700  0.19665E-04   249
202800  0.18720E-04   249
202900  0.19999E-04   249
203000  0.20680E-04   248
203100  0.20982E-04   248
203200  0.21126E-04   248
203300  0.21103E-04   248
203400  0.21019E-04   248
203500  0.20946E-04   247
203600  0.20728E-04   247
203700  0.20104E-04   247
203800  0.17728E-04   247
203900  0.16958E-04   254
204000  0.16872E-04   254
204100  0.16787E-04   253
204200  0.16704E-04   254
204300  0.16695E-04   254
204400  0.18854E-04   246
204500  0.19328E-04   246
204600  0.19449E-04   247
204700  0.19526E-04   247
204800  0.19606E-04   247
204900  0.19680E-04   247
205000  0.19726E-04   247
205100  0.19746E-04   247
205200  0.19830E-04   247
205300  0.19809E-04   247
205400  0.19559E-04   248
205500  0.19280E-04   249
205600  0.18972E-04   249
205700  0.18547E-04   249
205800  0.17841E-04   249
205900  0.15602E-04   249
206000  0.16363E-04   259
206100  0.16357E-04   259
206200  0.16389E-04   258
206300  0.16353E-04   260
206400  0.16354E-04   260
206500  0.16355E-04   260
206600  0.16359E-04   261
206700  0.16364E-04   261
206800  0.19038E-04   254
206900  0.19947E-04   254
207000  0.20287E-04   254
207100  0.20358E-04   255
207200  0.20225E-04   255
207300  0.20074E-04   255
207400  0.19961E-04   256
207500  0.19840E-04   257
207600  0.19744E-04   256
207700  0.19610E-04   256
207800  0.19459E-04   257
207900  0.19557E-04   256
208000  0.19734E-04   256
208100  0.19884E-04   257
208200  0.20086E-04   256
208300  0.20088E-04   257
208400  0.19848E-04   256
208500  0.19552E-04   256
208600  0.19142E-04   257
208700  0.18670E-04   256
208800  0.18713E-04   257
208900  0.19077E-04   257
209000  0.19261E-04   256
209100  0.19418E-04   257
209200  0.19428E-04   256
209300  0.19217E-04   257
209400  0.18919E-04   257
209500  0.18635E-04   256
209600  0.18115E-04   257
209700  0.16736E-04   256
209800  0.15853E-04   265
209900  0.15805E-04   266
210000  0.15795E-04   265
210100  0.15782E-04   264
210200  0.15738E-04   265
210300  0.17310E-04   256
210400  0.18535E-04   255
210500  0.19063E-04   256
210600  0.19357E-04   255
210700  0.19553E-04   255
210800  0.19799E-04   255
210900  0.19860E-04   255
211000  0.19644E-04   256
211100  0.19225E-04   255
211200  0.18682E-04   255
211300  0.17671E-04   255
211400  0.15382E-04   264
211500  0.15365E-04   263
211600  0.15351E-04   264
211700  0.15327E-04   263
211800  0.15275E-04   264
211900  0.15251E-04   263
212000  0.15230E-04   264
212100  0.15174E-04   265
212200  0.15150E-04   264
212300  0.15129E-04   264
212400  0.15105E-04   264
212500  0.15046E-04   265
212600  0.15063E-04   265
212700  0.15081E-04   265
212800  0.14927E-04   257
212900  0.16753E-04   258
213000  0.17515E-04   258
213100  0.17916E-04   260
213200  0.18023E-04   260
213300  0.17898E-04   260
213400  0.17492E-04   262
213500  0.16804E-04   262
213600  0.16689E-04   262
213700  0.17548E-04   263
213800  0.18292E-04   263
213900  0.18875E-04   264
214000  0.19334E-04   264
214100  0.19393E-04   265
214200  0.19046E-04   265
214300  0.18448E-04   266
214400  0.16974E-04   267
214500  0.15046E-04   279
214600  0.15071E-04   280
214700  0.16771E-04   271
214800  0.18123E-04   271
214900  0.18973E-04   273
215000  0.19365E-04   274
215100  0.18938E-04   275
215200  0.17288E-04   275
215300  0.15084E-04   288
215400  0.15106E-04   289
215500  0.15084E-04   291
215600  0.15088E-04   291
215700  0.18653E-04   281
215800  0.19778E-04   282
215900  0.20349E-04   284
216000  0.20504E-04   283
216100  0.20229E-04   285
216200  0.19757E-04   286
216300  0.19232E-04   287
216400  0.18725E-04   288
216500  0.18373E-04   290
216600  0.18385E-04   291
216700  0.18312E-04   293
216800  0.18324E-04   294
216900  0.18829E-04   295
217000  0.19495E-04   296
217100  0.20086E-04   297
217200  0.20650E-04   299
217300  0.21007E-04   300
217400  0.20909E-04   301
217500  0.20539E-04   303
217600  0.19957E-04   304
217700  0.18833E-04   305
217800  0.17071E-04   307
217900  0.17491E-04   308
218000  0.18500E-04   309
218100  0.19033E-04   310
218200  0.19653E-04   313
218300  0.19820E-04   314
218400  0.18930E-04   315
218500  0.15701E-04   318
218600  0.14804E-04   337
218700  0.14811E-04   338
218800  0.14753E-04   341
218900  0.14763E-04   342
219000  0.14774E-04   343
219100  0.14744E-04   345
219200  0.14722E-04   347
219300  0.14689E-04   349
219400  0.14700E-04   350
219500  0.14638E-04   353
219600  0.14648E-04   354
219700  0.14590E-04   357
219800  0.17835E-04   337
219900  0.19324E-04   338
220000  0.20224E-04   340
220100  0.20926E-04   341
220200  0.21222E-04   342
220300  0.21195E-04   343
220400  0.20998E-04   346
220500  0.20630E-04   347
220600  0.20214E-04   348
220700  0.20049E-04   349
220800  0.20214E-04   350
220900  0.20460E-04   352
221000  0.20724E-04   353
221100  0.21068E-04   355
221200  0.21023E-04   356
221300  0.20428E-04   357
221400  0.19536E-04   359
221500  0.18356E-04   360
221600  0.16190E-04   361
221700  0.13302E-04   388
221800  0.13243E-04   390
221900  0.13157E-04   393
222000  0.13101E-04   394
222100  0.13045E-04   396
222200  0.12985E-04   397
222300  0.12928E-04   398
222400  0.12846E-04   402
222500  0.12790E-04   403
222600  0.12770E-04   404
222700  0.12721E-04   405
222800  0.12671E-04   407
222900  0.12618E-04   408
223000  0.13659E-04   380
223100  0.17975E-04   382
223200  0.19629E-04   382
223300  0.20616E-04   383
223400  0.21390E-04   385
223500  0.22173E-04   386
223600  0.22742E-04   388
223700  0.22627E-04   389
223800  0.21926E-04   390
223900  0.20513E-04   391
224000  0.17110E-04   393
224100  0.12387E-04   429
224200  0.12382E-04   430
224300  0.12409E-04   431
224400  0.12422E-04   434
224500  0.14568E-04   399
224600  0.17792E-04   400
224700  0.18048E-04   402
224800  0.15835E-04   403
224900  0.12491E-04   441
225000  0.12526E-04   442
225100  0.12480E-04   445
225200  0.12519E-04   446
225300  0.12520E-04   447
225400  0.12533E-04   450
225500  0.12583E-04   451
225600  0.12637E-04   453
225700  0.12721E-04   454
225800  0.12768E-04   457
225900  0.12825E-04   459
226000  0.12883E-04   461
226100  0.12941E-04   464
226200  0.13021E-04   466
226300  0.13079E-04   468
226400  0.13197E-04   469
226500  0.13232E-04   472
226600  0.13290E-04   474
226700  0.13348E-04   476
226800  0.13410E-04   478
226900  0.13502E-04   479
227000  0.13538E-04   482
227100  0.13600E-04   484
227200  0.13692E-04   487
227300  0.13754E-04   488
227400  0.13824E-04   491
227500  0.13886E-04   492
227600  0.13889E-04   496
227700  0.13951E-04   499
227800  0.13991E-04   501
227900  0.14027E-04   504
228000  0.14067E-04   507
228100  0.14103E-04   510
228200  0.14170E-04   512
228300  0.14210E-04   515
228400  0.14253E-04   518
228500  0.14293E-04   521
228600  0.14360E-04   523
228700  0.14400E-04   526
228800  0.14482E-04   528
228900  0.14548E-04   531
229000  0.14570E-04   534
229100  0.14640E-04   536
229200  0.14718E-04   539
229300  0.14789E-04   541
229400  0.14841E-04   544
229500  0.14859E-04   548
229600  0.14873E-04   551
229700  0.14906E-04   554
229800  0.14897E-04   558
229900  0.14888E-04   563
230000  0.14959E-04   565
230100  0.14951E-04   569
230200  0.17834E-04   497
230300  0.23731E-04   499
230400  0.22451E-04   501
230500  0.15033E-04   583
230600  0.15032E-04   586
230700  0.15077E-04   589
230800  0.15080E-04   592
230900  0.15109E-04   596
231000  0.15142E-04   599
231100  0.15217E-04   602
231200  0.15250E-04   605
231300  0.15284E-04   609
231400  0.15347E-04   612
231500  0.15407E-04   615
231600  0.26134E-04   526
231700  0.35393E-04   528
231800  0.41908E-04   530
231900  0.46814E-04   533
232000  0.48515E-04   535
232100  0.47771E-04   537
232200  0.46224E-04   539
232300  0.44714E-04   541
232400  0.42782E-04   543
232500  0.40465E-04   545
232600  0.38606E-04   547
232700  0.37071E-04   549
232800  0.34955E-04   551
232900  0.31994E-04   553
233000  0.28095E-04   555
233100  0.23850E-04   556
233200  0.20340E-04   558
