# Relative Spectral Response per erg (Equal-Energy); Jarrett et al. 2011
#  W4     RSR     uncertainty (parts per thousand)
232500  0.63003E+00    18
232600  0.61581E+00    18
232700  0.60520E+00    19
232800  0.59459E+00    19
232900  0.58759E+00    20
233000  0.58058E+00    20
233100  0.57720E+00    21
233200  0.57019E+00    23
233300  0.56316E+00    24
233400  0.55977E+00    25
233500  0.55274E+00    27
233600  0.54570E+00    27
233700  0.53865E+00    28
233800  0.53160E+00    28
233900  0.52454E+00    27
234000  0.51748E+00    27
234100  0.51405E+00    26
234200  0.51063E+00    25
234300  0.50719E+00    25
234400  0.50376E+00    24
234500  0.50398E+00    24
234600  0.50054E+00    24
234700  0.49710E+00    23
234800  0.49365E+00    23
234900  0.48654E+00    23
235000  0.47943E+00    24
235100  0.47231E+00    24
235200  0.46519E+00    25
235300  0.45439E+00    26
235400  0.44725E+00    27
235500  0.44378E+00    27
235600  0.43663E+00    28
235700  0.43314E+00    29
235800  0.43332E+00    29
235900  0.42983E+00    30
236000  0.43002E+00    30
236100  0.43388E+00    29
236200  0.43406E+00    29
236300  0.43424E+00    29
236400  0.43443E+00    28
236500  0.43461E+00    28
236600  0.43480E+00    29
236700  0.43498E+00    29
236800  0.43516E+00    29
236900  0.43535E+00    30
237000  0.43922E+00    31
237100  0.43941E+00    32
237200  0.44329E+00    32
237300  0.44717E+00    32
237400  0.45105E+00    32
237500  0.45124E+00    32
237600  0.45143E+00    32
237700  0.45162E+00    32
237800  0.45181E+00    31
237900  0.44830E+00    32
238000  0.44849E+00    32
238100  0.44497E+00    32
238200  0.44515E+00    33
238300  0.44163E+00    33
238400  0.44182E+00    35
238500  0.44572E+00    36
238600  0.44590E+00    38
238700  0.44981E+00    41
238800  0.45743E+00    43
238900  0.46134E+00    46
239000  0.46898E+00    49
239100  0.47290E+00    51
239200  0.47682E+00    53
239300  0.48075E+00    54
239400  0.48468E+00    55
239500  0.48861E+00    55
239600  0.49255E+00    54
239700  0.49275E+00    53
239800  0.49669E+00    52
239900  0.50064E+00    51
240000  0.50458E+00    50
240100  0.50853E+00    49
240200  0.51623E+00    48
240300  0.52018E+00    47
240400  0.52789E+00    45
240500  0.53560E+00    44
240600  0.53957E+00    43
240700  0.54354E+00    41
240800  0.54377E+00    39
240900  0.54774E+00    37
241000  0.54797E+00    36
241100  0.54820E+00    34
241200  0.54843E+00    34
241300  0.54865E+00    34
241400  0.54888E+00    34
241500  0.54911E+00    35
241600  0.55310E+00    37
241700  0.55709E+00    38
241800  0.56109E+00    40
241900  0.56509E+00    42
242000  0.56909E+00    43
242100  0.56932E+00    44
242200  0.56956E+00    45
242300  0.56979E+00    45
242400  0.56625E+00    44
242500  0.56649E+00    43
242600  0.56294E+00    42
242700  0.55940E+00    40
242800  0.55585E+00    39
242900  0.55607E+00    38
243000  0.55252E+00    37
243100  0.55275E+00    36
243200  0.55676E+00    36
243300  0.56078E+00    36
243400  0.56101E+00    36
243500  0.56503E+00    37
243600  0.56526E+00    37
243700  0.56929E+00    37
243800  0.56953E+00    38
243900  0.56976E+00    38
244000  0.56999E+00    38
244100  0.56642E+00    38
244200  0.56666E+00    39
244300  0.56308E+00    39
244400  0.56331E+00    39
244500  0.56354E+00    39
244600  0.55997E+00    39
244700  0.56019E+00    39
244800  0.56042E+00    40
244900  0.55684E+00    41
245000  0.55707E+00    42
245100  0.55348E+00    43
245200  0.54988E+00    44
245300  0.54285E+00    46
245400  0.53925E+00    47
245500  0.53182E+00    47
245600  0.52439E+00    47
245700  0.51695E+00    46
245800  0.50950E+00    45
245900  0.50205E+00    43
246000  0.49459E+00    42
246100  0.49096E+00    40
246200  0.48733E+00    39
246300  0.48369E+00    38
246400  0.48389E+00    38
246500  0.48408E+00    38
246600  0.48044E+00    38
246700  0.48063E+00    39
246800  0.48083E+00    39
246900  0.47718E+00    40
247000  0.47352E+00    41
247100  0.47372E+00    41
247200  0.47006E+00    42
247300  0.46255E+00    43
247400  0.45888E+00    43
247500  0.45521E+00    43
247600  0.45154E+00    44
247700  0.45172E+00    43
247800  0.44804E+00    43
247900  0.44823E+00    43
248000  0.44841E+00    42
248100  0.44859E+00    42
248200  0.44877E+00    41
248300  0.44508E+00    41
248400  0.44526E+00    41
248500  0.44157E+00    41
248600  0.43788E+00    41
248700  0.43418E+00    41
248800  0.42660E+00    42
248900  0.42290E+00    42
249000  0.41919E+00    42
249100  0.41548E+00    41
249200  0.41177E+00    41
249300  0.40805E+00    41
249400  0.40821E+00    42
249500  0.40449E+00    43
249600  0.40077E+00    44
249700  0.40093E+00    45
249800  0.39720E+00    47
249900  0.39346E+00    48
250000  0.38934E+00    49
250100  0.38529E+00    50
250200  0.37921E+00    50
250300  0.37277E+00    50
250400  0.36629E+00    50
250500  0.35945E+00    51
250600  0.35261E+00    51
250700  0.34572E+00    51
250800  0.34004E+00    52
250900  0.33514E+00    54
251000  0.33023E+00    55
251100  0.32645E+00    55
251200  0.32345E+00    55
251300  0.32045E+00    55
251400  0.31780E+00    54
251500  0.31553E+00    52
251600  0.31327E+00    51
251700  0.31100E+00    50
251800  0.30916E+00    50
251900  0.30693E+00    50
252000  0.30509E+00    50
252100  0.30329E+00    52
252200  0.30188E+00    54
252300  0.30047E+00    56
252400  0.29984E+00    59
252500  0.29921E+00    61
252600  0.29897E+00    63
252700  0.29949E+00    64
252800  0.30000E+00    65
252900  0.30012E+00    66
253000  0.30024E+00    66
253100  0.30036E+00    66
253200  0.30008E+00    66
253300  0.29823E+00    65
253400  0.29673E+00    65
253500  0.29447E+00    64
253600  0.29143E+00    63
253700  0.28834E+00    62
253800  0.28530E+00    61
253900  0.28225E+00    60
254000  0.27915E+00    59
254100  0.27649E+00    58
254200  0.27423E+00    58
254300  0.27196E+00    58
254400  0.26969E+00    58
254500  0.26742E+00    58
254600  0.26439E+00    59
254700  0.26172E+00    59
254800  0.25749E+00    60
254900  0.25247E+00    61
255000  0.24781E+00    61
255100  0.24198E+00    62
255200  0.23536E+00    62
255300  0.22913E+00    63
255400  0.22290E+00    64
255500  0.21745E+00    65
255600  0.21201E+00    66
255700  0.20731E+00    67
255800  0.20425E+00    68
255900  0.20154E+00    68
256000  0.19886E+00    69
256100  0.19695E+00    69
256200  0.19503E+00    70
256300  0.19315E+00    70
256400  0.19003E+00    71
256500  0.18615E+00    72
256600  0.18267E+00    73
256700  0.17758E+00    74
256800  0.17173E+00    75
256900  0.16548E+00    77
257000  0.15918E+00    78
257100  0.15247E+00    79
257200  0.14580E+00    81
257300  0.13949E+00    82
257400  0.13473E+00    82
257500  0.12957E+00    83
257600  0.12521E+00    83
257700  0.12333E+00    85
257800  0.12141E+00    86
257900  0.11953E+00    88
258000  0.11966E+00    90
258100  0.11982E+00    93
258200  0.12035E+00    95
258300  0.12128E+00    98
258400  0.12258E+00    99
258500  0.12432E+00   101
258600  0.12561E+00   102
258700  0.12763E+00   102
258800  0.12930E+00   102
258900  0.13132E+00   102
259000  0.13331E+00   101
259100  0.13530E+00   100
259200  0.13733E+00    99
259300  0.13855E+00    99
259400  0.14018E+00    98
259500  0.14145E+00    99
259600  0.14191E+00    99
259700  0.14232E+00   100
259800  0.14242E+00   100
259900  0.14207E+00   101
260000  0.14095E+00   103
260100  0.13942E+00   104
260200  0.13794E+00   106
260300  0.13560E+00   108
260400  0.13330E+00   110
260500  0.13100E+00   112
260600  0.12833E+00   114
260700  0.12562E+00   117
260800  0.12294E+00   119
260900  0.12068E+00   122
261000  0.11840E+00   125
261100  0.11617E+00   129
261200  0.11394E+00   132
261300  0.11174E+00   136
261400  0.10987E+00   139
261500  0.10760E+00   142
261600  0.10531E+00   144
261700  0.10299E+00   146
261800  0.10034E+00   149
261900  0.97196E-01   151
262000  0.93969E-01   152
262100  0.90821E-01   153
262200  0.87589E-01   154
262300  0.84681E-01   153
262400  0.81771E-01   153
262500  0.79227E-01   151
262600  0.77866E-01   148
262700  0.76832E-01   144
262800  0.75470E-01   141
262900  0.76154E-01   139
263000  0.76510E-01   137
263100  0.77236E-01   135
263200  0.78085E-01   135
263300  0.78976E-01   136
263400  0.79867E-01   138
263500  0.80349E-01   140
263600  0.80790E-01   140
263700  0.80862E-01   142
263800  0.80934E-01   143
263900  0.80964E-01   144
264000  0.80625E-01   145
264100  0.80244E-01   146
264200  0.80316E-01   147
264300  0.80346E-01   148
264400  0.80377E-01   149
264500  0.80448E-01   150
264600  0.80561E-01   152
264700  0.80674E-01   154
264800  0.80746E-01   156
264900  0.79662E-01   160
265000  0.78619E-01   164
265100  0.77534E-01   168
265200  0.75746E-01   173
265300  0.73089E-01   178
265400  0.70430E-01   184
265500  0.67810E-01   190
265600  0.65106E-01   194
265700  0.62027E-01   199
265800  0.59277E-01   203
265900  0.56152E-01   208
266000  0.53646E-01   210
266100  0.50848E-01   213
266200  0.48090E-01   218
266300  0.45288E-01   228
266400  0.42525E-01   236
266500  0.39719E-01   246
266600  0.37043E-01   264
266700  0.34370E-01   284
266800  0.31620E-01   304
266900  0.29591E-01   333
267000  0.29298E-01   378
267100  0.28673E-01   418
267200  0.27572E-01   453
267300  0.99783E-01   680
267400  0.11111E+00   699
267500  0.11090E+00   703
267600  0.11211E+00   707
267700  0.10844E+00   707
267800  0.10477E+00   707
267900  0.10147E+00   707
268000  0.98166E-01   707
268100  0.94862E-01   707
268200  0.91640E-01   707
268300  0.87955E-01   707
268400  0.84100E-01   707
268500  0.80410E-01   707
268600  0.76885E-01   707
268700  0.73482E-01   707
268800  0.70328E-01   707
268900  0.67255E-01   707
269000  0.64306E-01   707
269100  0.61564E-01   707
269200  0.58903E-01   707
269300  0.56367E-01   707
269400  0.53954E-01   707
269500  0.51540E-01   707
269600  0.49250E-01   707
269700  0.47084E-01   707
269800  0.44959E-01   707
269900  0.42874E-01   707
270000  0.40354E-01   706
270100  0.37446E-01   706
270200  0.34556E-01   704
270300  0.30296E-01   683
270400  0.18525E-01   416
270500  0.19858E-01   385
270600  0.21391E-01   350
270700  0.23199E-01   313
270800  0.24528E-01   305
270900  0.25879E-01   296
271000  0.27247E-01   288
271100  0.28186E-01   283
271200  0.28682E-01   281
271300  0.29086E-01   280
271400  0.29515E-01   278
271500  0.29382E-01   278
271600  0.29266E-01   276
271700  0.29129E-01   274
271800  0.28847E-01   271
271900  0.28481E-01   267
272000  0.28161E-01   263
272100  0.27862E-01   258
272200  0.27279E-01   255
272300  0.26551E-01   253
272400  0.25903E-01   251
272500  0.25013E-01   250
272600  0.23248E-01   255
272700  0.21494E-01   260
272800  0.19845E-01   265
272900  0.17468E-01   278
273000  0.14859E-01   295
273100  0.12496E-01   311
273200  0.10186E-01   331
273300  0.60779E-02   412
273400  0.36136E-02   477
273500  0.21906E-02   526
273600  0.16946E-02   500
273700  0.26696E-03   321
273800  0.44431E-03   707
273900  0.37452E-03   707
274000  0.31483E-03   707
274100  0.26607E-03   707
274200  0.22355E-03   707
274300  0.18877E-03   707
274400  0.15948E-03   707
274500  0.13389E-03   707
274600  0.11260E-03   707
274700  0.94716E-04   707
274800  0.79644E-04   707
274900  0.66872E-04   707
275000  0.56318E-04   707
275100  0.47341E-04   707
275200  0.39764E-04   707
275300  0.33420E-04   707
275400  0.30353E-04   707
275500  0.28425E-04   707
275600  0.26577E-04   707
275700  0.24886E-04   707
275800  0.23198E-04   707
275900  0.21742E-04   707
276000  0.20361E-04   707
276100  0.19057E-04   707
276200  0.17834E-04   707
276300  0.16687E-04   707
276400  0.15617E-04   707
276500  0.14546E-04   707
276600  0.13608E-04   707
276700  0.12725E-04   707
276800  0.11911E-04   707
276900  0.11113E-04   707
277000  0.10371E-04   707
277100  0.97054E-05   707
277200  0.20609E-04   658
277300  0.31029E-04   642
277400  0.74738E-04   597
277500  0.37836E-03   502
277600  0.34715E-02   332
277700  0.46232E-02   314
277800  0.60612E-02   295
277900  0.77859E-02   276
278000  0.91135E-02   265
278100  0.94632E-02   265
278200  0.97179E-02   267
278300  0.10068E-01   267
278400  0.10176E-01   269
278500  0.10201E-01   272
278600  0.10235E-01   275
278700  0.10282E-01   278
278800  0.10225E-01   281
278900  0.10216E-01   284
279000  0.10215E-01   286
279100  0.10058E-01   290
279200  0.92572E-02   298
279300  0.85689E-02   306
279400  0.79019E-02   313
279500  0.66076E-02   329
279600  0.48464E-02   354
279700  0.35244E-02   379
279800  0.25783E-02   402
279900  0.57147E-03   519
280000  0.15960E-03   604
280500  0.38429E-04   707
281000  0.46562E-04   707
281500  0.50328E-04   707
282000  0.54545E-04   707
282500  0.59438E-04   707
283000  0.62452E-04   707
283500  0.61370E-04   707
284000  0.60947E-04   707
284500  0.60745E-04   707
285000  0.56191E-04   707
285500  0.48420E-04   707
